championship_name,event__name,round_name,rank,bib,nme,noc,total
2023 World Championship,10M Air Rifle Men,Qualification,51,2126,RAMIREZ RAMOS Edson Ismael,MEX,625.7
2023 World Championship,10M Air Rifle Men,Qualification,52,1971,KIM Sangdo,KOR,625.4
2023 World Championship,10M Air Rifle Men,Qualification,53,1409,HAMDY ABDELKADER Mohamed,EGY,625.3
2023 World Championship,10M Air Rifle Men,Qualification,54,2125,QUEZADA MARQUEZ Carlos,MEX,625.2
2023 World Championship,10M Air Rifle Men,Qualification,55,1596,KOENDERS David,GER,625.1
2023 World Championship,10M Air Rifle Men,Qualification,56,1452,OVIEDO Jesus,ESP,624.9
2023 World Championship,10M Air Rifle Men,Qualification,57,1495,LEPPA Aleksi,FIN,624.8
2023 World Championship,10M Air Rifle Men,Qualification,58,1466,KIISK Meelis,EST,624.8
2023 World Championship,10M Air Rifle Men,Qualification,59,1109,KHALILOV Ramiz,AZE,624.7
2023 World Championship,10M Air Rifle Men,Qualification,60,2457,SEBIC Milenko,SRB,624.6
2023 World Championship,10M Air Rifle Men,Qualification,61,2478,LOCHBIHLER Jan,SUI,624.5
2023 World Championship,10M Air Rifle Men,Qualification,62,1513,AUFRERE Romain,FRA,624.3
2023 World Championship,10M Air Rifle Men,Qualification,63,1412,IBRAHIM ELMAHDI Magdi Mohamed Hafez,EGY,624.2
2023 World Championship,10M Air Rifle Men,Qualification,64,1915,MALINOVSKIY Konstantin,KAZ,624.1
2023 World Championship,10M Air Rifle Men,Qualification,65,1132,ROBIUL Md Robiul Islam,BAN,623.9
2023 World Championship,10M Air Rifle Men,Qualification,66,2219,HALVORSEN Ole Martin,NOR,623.7
2023 World Championship,10M Air Rifle Men,Qualification,67,1207,KANEV Georgi,BUL,623.7
2023 World Championship,10M Air Rifle Men,Qualification,68,1711,HAZARIKA Hriday,IND,623.6
2023 World Championship,10M Air Rifle Men,Qualification,69,2454,KOVACEVIC Lazar,SRB,623.5
2023 World Championship,10M Air Rifle Men,Qualification,70,2071,GIRULIS Karolis,LTU,623.3
2023 World Championship,10M Air Rifle Men,Qualification,71,2521,KALLIN Pontus,SWE,623.1
2023 World Championship,10M Air Rifle Men,Qualification,72,1903,FEDIN Ilya,KAZ,623.1
2023 World Championship,10M Air Rifle Men,Qualification,73,1818,ARMIRAGLIO Riccardo,ITA,622.9
2023 World Championship,10M Air Rifle Men,Qualification,74,2601,BAYRAK Ahmet,TUR,622.9
2023 World Championship,10M Air Rifle Men,Qualification,75,2250,AL BALUSHI Issam,OMA,622.8
2023 World Championship,10M Air Rifle Men,Qualification,76,1687,GUSTAFIAN Fathur,INA,622.4
2023 World Championship,10M Air Rifle Men,Qualification,77,2313,BARTNIK Tomasz,POL,622.2
2023 World Championship,10M Air Rifle Men,Qualification,78,2728,IEMMA HERNANDEZ Julio Cesar,VEN,621.8
2023 World Championship,10M Air Rifle Men,Qualification,79,1763,GHAREBAGHI Hadi,IRI,621.7
2023 World Championship,10M Air Rifle Men,Qualification,80,1075,MAIR Tobias,AUT,621.6
2023 World Championship,10M Air Rifle Men,Qualification,81,2502,SULEK Stefan,SVK,621.3
2023 World Championship,10M Air Rifle Men,Qualification,82,2100,HESSLY HAFIZ Haritz Iklil Bin,MAS,620.8
2023 World Championship,10M Air Rifle Men,Qualification,83,2719,SKOROVAROV Vadim,UZB,620.6
2023 World Championship,10M Air Rifle Men,Qualification,84,1122,TAPDIGLI Uzeyir,AZE,620.3
2023 World Championship,10M Air Rifle Men,Qualification,85,2177,BOZOVIC Milos,MNE,620.3
2023 World Championship,10M Air Rifle Men,Qualification,86,1983,NAM Taeyun,KOR,620.3
2023 World Championship,10M Air Rifle Men,Qualification,87,2136,BATBAYAR Erkhembayar,MGL,619.9
2023 World Championship,10M Air Rifle Men,Qualification,88,2547,BINMAD Chanon,THA,619.8
2023 World Championship,10M Air Rifle Men,Qualification,89,2585,SUNG Chia-Yen,TPE,619.1
2023 World Championship,10M Air Rifle Men,Qualification,90,1440,ESTEVEZ SOLORZANO Jorge,ESP,618.9
2023 World Championship,10M Air Rifle Men,Qualification,91,1030,EBERHARDT Alexis Exequiel,ARG,618.7
2023 World Championship,10M Air Rifle Men,Qualification,92,2575,CHEN Chun An,TPE,618.6
2023 World Championship,10M Air Rifle Men,Qualification,93,2633,ALYAMMAHI Salem Mohamed Rashed Khalaf,UAE,618.6
2023 World Championship,10M Air Rifle Men,Qualification,94,2369,AL MUHANADI Ali,QAT,618.4
2023 World Championship,10M Air Rifle Men,Qualification,95,1159,RASIC Matej,BIH,618.1
2023 World Championship,10M Air Rifle Men,Qualification,96,1868,MATSUMOTO Takayuki,JPN,617.9
2023 World Championship,10M Air Rifle Men,Qualification,97,2431,LUKIC Luka,SLO,617.8
2023 World Championship,10M Air Rifle Men,Qualification,98,1157,DZANKOVIC Nedzad,BIH,617.5
2023 World Championship,10M Air Rifle Men,Qualification,99,1994,IBRAHIMI Drilon,KOS,617.4
2023 World Championship,10M Air Rifle Men,Qualification,100,1427,GUTIERREZ Israel,ESA,617.0
2023 World Championship,10M Air Rifle Men,Qualification,101,2003,ALAMMARI Mesfer Aboud S,KSA,616.9
2023 World Championship,10M Air Rifle Men,Qualification,102,2253,AL HAJRI Mohammed,OMA,616.8
2023 World Championship,10M Air Rifle Men,Qualification,103,1193,HAJI Mahmood,BRN,616.8
2023 World Championship,10M Air Rifle Men,Qualification,104,1544,BARGERON Michael,GBR,616.6
2023 World Championship,10M Air Rifle Men,Qualification,105,1123,VALIYEF Ilkin,AZE,616.3
2023 World Championship,10M Air Rifle Men,Qualification,106,2006,AL HARBI Hussain Ghuwayli G,KSA,615.9
2023 World Championship,10M Air Rifle Men,Qualification,107,2630,ALI Ibrahim,UAE,615.3
2023 World Championship,10M Air Rifle Men,Qualification,108,1796,SALMAN Mohammed,IRQ,615.1
2023 World Championship,10M Air Rifle Men,Qualification,109,2030,ALSUBAIEI Saud,KUW,615.0
2023 World Championship,10M Air Rifle Men,Qualification,110,2740,NGUYEN Thanh Nam,VIE,614.4
2023 World Championship,10M Air Rifle Men,Qualification,111,2262,AL NAABI Salim Ali,OMA,614.4
2023 World Championship,10M Air Rifle Men,Qualification,112,1033,GUTIERREZ Marcelo Julian,ARG,614.2
2023 World Championship,10M Air Rifle Men,Qualification,113,1229,IKEDA Tye,CAN,614.0
2023 World Championship,10M Air Rifle Men,Qualification,114,2074,SIMOKAITIS Tomas,LTU,613.4
2023 World Championship,10M Air Rifle Men,Qualification,115,1185,ALDOSERI Khaled Mohamed Salman Duaij Khalifa,BRN,612.7
2023 World Championship,10M Air Rifle Men,Qualification,116,1020,ADOUL Koceila,ALG,611.4
2023 World Championship,10M Air Rifle Men,Qualification,117,1182,ABDULJABBAR Husain,BRN,611.2
2023 World Championship,10M Air Rifle Men,Qualification,118,2293,MORALES BUSTOS Cristian Jaime,PER,610.4
2023 World Championship,10M Air Rifle Men,Qualification,119,2020,AL-MAJED Khaled,KUW,609.9
2023 World Championship,10M Air Rifle Men,Qualification,120,2377,ALSUNAIDI Abdullah Zain M,QAT,609.9
2023 World Championship,10M Air Rifle Men,Qualification,121,2023,AL MUTAIRI Ali,KUW,609.8
2023 World Championship,10M Air Rifle Men,Qualification,122,1419,SAAD Mohamed Mostafa,EGY,608.8
2023 World Championship,10M Air Rifle Men,Qualification,123,2157,ANGELESKI Martin,MKD,606.0
2023 World Championship,10M Air Rifle Men,Qualification,124,2148,TSEDEVDORJ Munkh- Erdene,MGL,604.9
2023 World Championship,10M Air Rifle Men,Qualification,125,1993,ABDYLI Petrit,KOS,600.2
2023 World Championship,10M Air Rifle Men,Qualification,126,1001,YOVARI Mahdi,AFG,599.9
2023 World Championship,10M Air Rifle Men,Qualification,127,1011,LATI Ilian,ALB,592.6
2023 World Championship,10M Air Rifle Men,Qualification,128,1995,RACI Ndricim,KOS,582.2
2023 World Championship,10M Air Rifle Men,Qualification,129,2202,OGUNBANWO Taiwo Okikiola,NGR,567.8
2023 World Championship,10M Air Rifle Men,Qualification,130,2695,ROE Ivan,USA,DNF
2023 World Championship,10M Air Rifle Men,Qualification,131,2200,ESUGO Okposo Emmanuel QWR Qualification World Record WR World Record,NGR,DNF
2023 World Championship,10M Air Rifle Men,Qualification,1,1277,YANG Haoran,CHN,1893.3
2023 World Championship,10M Air Rifle Men,Qualification,1,1249,DU Linshu,CHN,1893.3
2023 World Championship,10M Air Rifle Men,Qualification,1,1279,YU Haonan,CHN,1893.3
2023 World Championship,10M Air Rifle Men,Qualification,2,1366,SMETANA Frantisek,CZE,1884.3
2023 World Championship,10M Air Rifle Men,Qualification,2,1360,PRIVRATSKY Jiri,CZE,1884.3
2023 World Championship,10M Air Rifle Men,Qualification,2,1347,HRCKULAK David,CZE,1884.3
2023 World Championship,10M Air Rifle Men,Qualification,3,1303,GORSA Petar,CRO,1883.5
2023 World Championship,10M Air Rifle Men,Qualification,3,1305,MARICIC Miran,CRO,1883.5
2023 World Championship,10M Air Rifle Men,Qualification,3,1308,SIKAVICA Josip,CRO,1883.5
2023 World Championship,10M Air Rifle Men,Qualification,4,1670,PEKLER Zalan,HUN,1882.5
2023 World Championship,10M Air Rifle Men,Qualification,4,1671,PENI Istvan,HUN,1882.5
2023 World Championship,10M Air Rifle Men,Qualification,4,1665,HAMMERL Soma Richard,HUN,1882.5
2023 World Championship,10M Air Rifle Men,Qualification,5,1821,BONAZZI Edoardo,ITA,1882.4
2023 World Championship,10M Air Rifle Men,Qualification,5,1838,SOLLAZZO Danilo Dennis,ITA,1882.4
2023 World Championship,10M Air Rifle Men,Qualification,5,1818,ARMIRAGLIO Riccardo,ITA,1882.4
2023 World Championship,10M Air Rifle Men,Qualification,6,2526,LINDGREN Victor,SWE,1881.4
2023 World Championship,10M Air Rifle Men,Qualification,6,2527,MADSEN Marcus,SWE,1881.4
2023 World Championship,10M Air Rifle Men,Qualification,6,2521,KALLIN Pontus,SWE,1881.4
2023 World Championship,10M Air Rifle Men,Qualification,7,1925,SATPAYEV Islam,KAZ,1879.9
2023 World Championship,10M Air Rifle Men,Qualification,7,1915,MALINOVSKIY Konstantin,KAZ,1879.9
2023 World Championship,10M Air Rifle Men,Qualification,7,1903,FEDIN Ilya,KAZ,1879.9
2023 World Championship,10M Air Rifle Men,Qualification,8,2224,LARSEN Henrik,NOR,1879.5
2023 World Championship,10M Air Rifle Men,Qualification,8,2221,HEGG Jon-Hermann,NOR,1879.5
2023 World Championship,10M Air Rifle Men,Qualification,8,2219,HALVORSEN Ole Martin,NOR,1879.5
2023 World Championship,10M Air Rifle Men,Qualification,9,1615,ULBRICH Maximilian,GER,1879.2
2023 World Championship,10M Air Rifle Men,Qualification,9,1586,DALLINGER Maximilian,GER,1879.2
2023 World Championship,10M Air Rifle Men,Qualification,9,1596,KOENDERS David,GER,1879.2
2023 World Championship,10M Air Rifle Men,Qualification,10,1725,PANWAR Divyansh Singh,IND,1878.4
2023 World Championship,10M Air Rifle Men,Qualification,10,1748,TOMAR Aishwary Pratap Singh,IND,1878.4
2023 World Championship,10M Air Rifle Men,Qualification,10,1711,HAZARIKA Hriday,IND,1878.4
2023 World Championship,10M Air Rifle Men,Qualification,11,2599,AKGUN Omer,TUR,1877.7
2023 World Championship,10M Air Rifle Men,Qualification,11,2613,NALBANT Mert,TUR,1877.7
2023 World Championship,10M Air Rifle Men,Qualification,11,2601,BAYRAK Ahmet,TUR,1877.7
2023 World Championship,10M Air Rifle Men,Qualification,12,1768,NEKOUNAM Amir Mohammad,IRI,1876.2
2023 World Championship,10M Air Rifle Men,Qualification,12,1769,NOROUZIYAN Pourya,IRI,1876.2
2023 World Championship,10M Air Rifle Men,Qualification,12,1763,GHAREBAGHI Hadi,IRI,1876.2
2023 World Championship,10M Air Rifle Men,Qualification,13,1082,STREMPFL Martin,AUT,1876.0
2023 World Championship,10M Air Rifle Men,Qualification,13,1079,SCHMIRL Alexander,AUT,1876.0
2023 World Championship,10M Air Rifle Men,Qualification,13,1075,MAIR Tobias,AUT,1876.0
2023 World Championship,10M Air Rifle Men,Qualification,14,2458,STEFANOVIC Milutin,SRB,1874.7
2023 World Championship,10M Air Rifle Men,Qualification,14,2457,SEBIC Milenko,SRB,1874.7
2023 World Championship,10M Air Rifle Men,Qualification,14,2454,KOVACEVIC Lazar,SRB,1874.7
2023 World Championship,10M Air Rifle Men,Qualification,15,1984,PARK Hajun,KOR,1874.7
2023 World Championship,10M Air Rifle Men,Qualification,15,1971,KIM Sangdo,KOR,1874.7
2023 World Championship,10M Air Rifle Men,Qualification,15,1983,NAM Taeyun,KOR,1874.7
2023 World Championship,10M Air Rifle Men,Qualification,16,1878,SHIMADA Atsushi,JPN,1871.2
2023 World Championship,10M Air Rifle Men,Qualification,16,1873,OKADA Naoya,JPN,1871.2
2023 World Championship,10M Air Rifle Men,Qualification,16,1868,MATSUMOTO Takayuki,JPN,1871.2
2023 World Championship,10M Air Rifle Men,Qualification,17,2584,LU Shao-Chuan,TPE,1867.1
2023 World Championship,10M Air Rifle Men,Qualification,17,2585,SUNG Chia-Yen,TPE,1867.1
2023 World Championship,10M Air Rifle Men,Qualification,17,2575,CHEN Chun An,TPE,1867.1
2023 World Championship,10M Air Rifle Men,Qualification,18,1109,KHALILOV Ramiz,AZE,1861.3
2023 World Championship,10M Air Rifle Men,Qualification,18,1122,TAPDIGLI Uzeyir,AZE,1861.3
2023 World Championship,10M Air Rifle Men,Qualification,18,1123,VALIYEF Ilkin,AZE,1861.3
2023 World Championship,10M Air Rifle Men,Qualification,19,2142,NYANTAI Bayaraa,MGL,1855.4
2023 World Championship,10M Air Rifle Men,Qualification,19,2136,BATBAYAR Erkhembayar,MGL,1855.4
2023 World Championship,10M Air Rifle Men,Qualification,19,2148,TSEDEVDORJ Munkh-Erdene,MGL,1855.4
2023 World Championship,10M Air Rifle Men,Qualification,20,2250,AL BALUSHI Issam,OMA,1854.0
2023 World Championship,10M Air Rifle Men,Qualification,20,2253,AL HAJRI Mohammed,OMA,1854.0
2023 World Championship,10M Air Rifle Men,Qualification,20,2262,AL NAABI Salim Ali,OMA,1854.0
2023 World Championship,10M Air Rifle Men,Qualification,21,1193,HAJI Mahmood,BRN,1840.7
2023 World Championship,10M Air Rifle Men,Qualification,21,1185,ALDOSERI Khaled Mohamed Salman,BRN,1840.7
2023 World Championship,10M Air Rifle Men,Qualification,21,,Duaij Khalifa,BRN,1840.7
2023 World Championship,10M Air Rifle Men,Qualification,21,1182,ABDULJABBAR Husain,BRN,1840.7
2023 World Championship,10M Air Rifle Men,Qualification,22,2030,ALSUBAIEI Saud,KUW,1834.7
2023 World Championship,10M Air Rifle Men,Qualification,22,2020,AL-MAJED Khaled,KUW,1834.7
2023 World Championship,10M Air Rifle Men,Qualification,22,2023,AL MUTAIRI Ali,KUW,1834.7
2023 World Championship,10M Air Rifle Men,Qualification,23,1994,IBRAHIMI Drilon,KOS,1799.8
2023 World Championship,10M Air Rifle Men,Qualification,23,1993,ABDYLI Petrit,KOS,1799.8
2023 World Championship,10M Air Rifle Men,Qualification,23,1995,RACI Ndricim,KOS,1799.8
2023 World Championship,10M Air Rifle Men,Qualification,24,2685,KOZENIESKY Lucas,USA,DNF
2023 World Championship,10M Air Rifle Men,Qualification,24,2684,KISSELL Rylan William,USA,DNF
2023 World Championship,10M Air Rifle Men,Qualification,24,2695,ROE Ivan,USA,DNF
2023 World Championship,50M Rifle 3 Positions Men,Final,1,1079,SCHMIRL Alexander,AUT,462.6
2023 World Championship,50M Rifle 3 Positions Men,Final,2,1358,NYMBURSKY Petr,CZE,459.2
2023 World Championship,50M Rifle 3 Positions Men,Final,3,1735,SHEORAN Akhil,IND,450.0
2023 World Championship,50M Rifle 3 Positions Men,Final,4,2652,KULISH Serhiy,UKR,438.1
2023 World Championship,50M Rifle 3 Positions Men,Final,5,2471,DUERR Christoph,SUI,424.6
2023 World Championship,50M Rifle 3 Positions Men,Final,6,1495,LEPPA Aleksi,FIN,414.6
2023 World Championship,50M Rifle 3 Positions Men,Final,7,1214,RIZOV Anton,BUL,403.6
2023 World Championship,50M Rifle 3 Positions Men,Final,8,1278,YU Hao,CHN,403.1
2023 World Championship,50M Rifle 3 Positions Men,Qualification,1,1495,LEPPA Aleksi,FIN,588-33x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,2,1214,RIZOV Anton,BUL,587-25x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,3,1358,NYMBURSKY Petr,CZE,586-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,4,1079,SCHMIRL Alexander,AUT,586-25x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,5,2471,DUERR Christoph,SUI,585-32x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,6,1735,SHEORAN Akhil,IND,585-30x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,7,2652,KULISH Serhiy,UKR,585-29x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,8,1278,YU Hao,CHN,584-29x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,9,1531,KRYZS Lucas Bernard Denis,FRA,584-29x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,10,2219,HALVORSEN Ole Martin,NOR,584-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,11,1982,MO Daiseong,KOR,583-33x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,12,1466,KIISK Meelis,EST,583-30x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,13,1748,TOMAR Aishwary Pratap Singh,IND,583-30x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,14,1513,AUFRERE Romain,FRA,583-28x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,15,2519,JOHANSSON Jesper,SWE,583-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,16,2321,KOWALEWICZ Maciej,POL,583-24x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,17,2527,MADSEN Marcus,SWE,583-23x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,18,1596,KOENDERS David,GER,582-27x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,19,1930,YURKOV Yuriy,KAZ,582-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,20,1083,THUM Andreas,AUT,582-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,21,2221,HEGG Jon-Hermann,NOR,581-33x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,22,1671,PENI Istvan,HUN,581-32x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,23,2478,LOCHBIHLER Jan,SUI,581-29x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,24,1249,DU Linshu,CHN,581-27x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,25,1665,HAMMERL Soma Richard,HUN,581-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,26,1055,SAMPSON Dane,AUS,580-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,27,1305,MARICIC Miran,CRO,580-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,28,1543,BALE Dean,GBR,580-24x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,29,2458,STEFANOVIC Milutin,SRB,579-28x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,30,2313,BARTNIK Tomasz,POL,579-28x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,31,1303,GORSA Petar,CRO,579-19x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,32,1347,HRCKULAK David,CZE,579-19x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,33,2494,JANY Patrik,SVK,578-30x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,34,2493,HOLKO Ondrej,SVK,578-27x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,35,1915,MALINOVSKIY Konstantin,KAZ,578-23x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,36,1878,SHIMADA Atsushi,JPN,578-23x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,37,1971,KIM Sangdo,KOR,578-21x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,38,1065,DIEM Patrick,AUT,578-21x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,39,1544,BARGERON Michael,GBR,577-27x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,40,1719,KUMAR Niraj,IND,577-27x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,41,1360,PRIVRATSKY Jiri,CZE,577-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,42,2224,LARSEN Henrik,NOR,577-25x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,43,1308,SIKAVICA Josip,CRO,577-24x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,44,2561,TORTUNGPANICH Napis,THA,577-22x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,45,2259,ALKHATRI Hamed Said,OMA,577-22x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,46,2698,SHERRY Timothy,USA,577-20x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,47,1873,OKADA Naoya,JPN,577-19x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,48,1769,NOROUZIYAN Pourya,IRI,577-19x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,49,1844,WEITHALER Simon,ITA,576-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,50,1968,KIM Jonghyun,KOR,576-23x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,51,2457,SEBIC Milenko,SRB,576-23x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,52,1271,TIAN Jiaming,CHN,576-22x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,53,2454,KOVACEVIC Lazar,SRB,576-20x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,54,1670,PEKLER Zalan,HUN,576-17x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,55,1925,SATPAYEV Islam,KAZ,575-24x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,56,2071,GIRULIS Karolis,LTU,575-20x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,57,2685,KOZENIESKY Lucas,USA,575-17x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,58,2426,DEBEVEC Rajmond,SLO,574-26x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,59,1818,ARMIRAGLIO Riccardo,ITA,574-22x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,60,2662,SUKHORUKOV Yuriy,UKR,574-19x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,61,1054,ROSSITER Jack,AUS,573-21x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,62,2474,GREUTER Sandro,SUI,573-19x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,63,1229,IKEDA Tye,CAN,572-27x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,64,2664,TSARKOV Oleh,UKR,572-24x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,65,1586,DALLINGER Maximilian,GER,571-22x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,66,1879,SHIMIZU Akihito,JPN,571-21x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,67,1615,ULBRICH Maximilian,GER,571-17x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,68,2502,SULEK Stefan,SVK,569-20x
2023 World Championship,50M Rifle 3 Positions Men,Qualification,69,2728,IEMMA HERNANDEZ Julio Cesar Q Qualification QWR Qualification World Record,VEN,DNS
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,1,1214,RIZOV Anton,BUL,587-31x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,2,1079,SCHMIRL Alexander,AUT,587-27x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,3,1347,HRCKULAK David,CZE,586-23x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,4,2698,SHERRY Timothy,USA,585-32x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,5,1615,ULBRICH Maximilian,GER,585-31x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,6,2527,MADSEN Marcus,SWE,585-23x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,7,1358,NYMBURSKY Petr,CZE,584-29x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,8,1083,THUM Andreas,AUT,584-28x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,9,2219,HALVORSEN Ole Martin,NOR,584-27x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,10,1719,KUMAR Niraj,IND,584-27x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,11,1278,YU Hao,CHN,584-22x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,12,2478,LOCHBIHLER Jan,SUI,583-32x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,13,2458,STEFANOVIC Milutin,SRB,583-27x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,14,1544,BARGERON Michael,GBR,583-26x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,15,2313,BARTNIK Tomasz,POL,582-28x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,16,1915,MALINOVSKIY Konstantin,KAZ,582-27x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,17,2426,DEBEVEC Rajmond,SLO,581-31x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,18,2457,SEBIC Milenko,SRB,581-27x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,19,2664,TSARKOV Oleh,UKR,581-22x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,20,1769,NOROUZIYAN Pourya,IRI,580-30x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,21,1303,GORSA Petar,CRO,580-25x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,22,1054,ROSSITER Jack,AUS,580-23x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,23,1665,HAMMERL Soma Richard,HUN,580-22x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,24,2494,JANY Patrik,SVK,580-22x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,25,1513,AUFRERE Romain,FRA,579-27x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,26,1586,DALLINGER Maximilian,GER,579-27x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,27,2221,HEGG Jon-Hermann,NOR,579-27x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,28,1735,SHEORAN Akhil,IND,579-23x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,29,1249,DU Linshu,CHN,579-23x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,30,1466,KIISK Meelis,EST,579-22x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,31,2685,KOZENIESKY Lucas,USA,578-29x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,32,1229,IKEDA Tye,CAN,578-26x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,33,1925,SATPAYEV Islam,KAZ,578-24x
2023 World Championship,50M Rifle 3 Positions Men,Elimination - Relay 1 Of 2,34,2561,TORTUNGPANICH Napis,THA,578-22x
