championship_name,event__name,round_name,rank,bib,nme,noc,total
2025 Asian Championship,10M Air Pistol Men,Final,1,1056,HU Kai,CHN,241.6
2025 Asian Championship,10M Air Pistol Men,Final,2,1514,HONG Suhyeon,KOR,239.0
2025 Asian Championship,10M Air Pistol Men,Final,3,1309,JOHARIKHOU Amir,IRI,216.8
2025 Asian Championship,10M Air Pistol Men,Final,4,1441,RAKHIMZHAN Valeriy,KAZ,195.1
2025 Asian Championship,10M Air Pistol Men,Final,5,1848,KAMALOV Mukhammad,UZB,173.3
2025 Asian Championship,10M Air Pistol Men,Final,6,1213,JAIN Anmol,IND,155.1
2025 Asian Championship,10M Air Pistol Men,Final,7,1645,WONG Guanjie Johnathan,MAS,134.8
2025 Asian Championship,10M Air Pistol Men,Final,8,1803,HSIEH Hsiang-Chen,TPE,115.1
2025 Asian Championship,10M Air Pistol Men,Qualification,1,1248,SHARMA Amit,IND,588-24x
2025 Asian Championship,10M Air Pistol Men,Qualification,2,1441,RAKHIMZHAN Valeriy,KAZ,585-27x
2025 Asian Championship,10M Air Pistol Men,Qualification,3,1056,HU Kai,CHN,585-23x
2025 Asian Championship,10M Air Pistol Men,Qualification,4,1272,TOMAR Varun,IND,584-24x
2025 Asian Championship,10M Air Pistol Men,Qualification,5,1309,JOHARIKHOU Amir,IRI,582-27x
2025 Asian Championship,10M Air Pistol Men,Qualification,6,1645,WONG Guanjie Johnathan,MAS,581-27x
2025 Asian Championship,10M Air Pistol Men,Qualification,7,1803,HSIEH Hsiang-Chen,TPE,581-18x
2025 Asian Championship,10M Air Pistol Men,Qualification,8,1514,HONG Suhyeon,KOR,580-22x
2025 Asian Championship,10M Air Pistol Men,Qualification,9,1213,JAIN Anmol,IND,580-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,10,1848,KAMALOV Mukhammad,UZB,580-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,11,1308,GOLKHANDAN Vahid,IRI,580-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,12,1069,YOU Changjie,CHN,580-12x
2025 Asian Championship,10M Air Pistol Men,Qualification,13,1228,MALRA Aditya,IND,579-20x
2025 Asian Championship,10M Air Pistol Men,Qualification,14,1071,ZHANG Yifan,CHN,579-16x
2025 Asian Championship,10M Air Pistol Men,Qualification,15,1858,SVECHNIKOV Vladimir,UZB,578-21x
2025 Asian Championship,10M Air Pistol Men,Qualification,16,1540,LEE Wonho,KOR,578-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,17,1807,LIN Wei-Chieh,TPE,578-12x
2025 Asian Championship,10M Air Pistol Men,Qualification,18,1699,JOSEPH Gulfam,PAK,577-22x
2025 Asian Championship,10M Air Pistol Men,Qualification,19,1327,NAKAYAMA Junnosuke,JPN,576-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,20,1326,IWASA Masaki,JPN,576-16x
2025 Asian Championship,10M Air Pistol Men,Qualification,21,1194,CHAUDHARY Saurabh,IND,576-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,22,1476,TOKMOKOV Askat,KGZ,575-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,23,1416,IMANKULOV Eldar,KAZ,574-19x
2025 Asian Championship,10M Air Pistol Men,Qualification,24,1669,SHIRGAL Buyanzaya,MGL,574-18x
2025 Asian Championship,10M Air Pistol Men,Qualification,25,1664,ENKHTAIVAN Davaakhuu,MGL,574-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,26,1878,NGUYEN Dinh Thanh,VIE,574-13x
2025 Asian Championship,10M Air Pistol Men,Qualification,27,1560,ALANAZI Atallah Nidaa K,KSA,573-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,28,1882,PHAN Cong Minh,VIE,572-16x
2025 Asian Championship,10M Air Pistol Men,Qualification,29,1881,PHAM Quang Huy,VIE,571-19x
2025 Asian Championship,10M Air Pistol Men,Qualification,30,1305,FOROUGHI Javad,IRI,571-18x
2025 Asian Championship,10M Air Pistol Men,Qualification,31,1475,RODIONOV Ruslan,KGZ,571-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,32,1876,LAI Cong Minh,VIE,570-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,33,1409,CHIRYUKIN Nikita,KAZ,570-12x
2025 Asian Championship,10M Air Pistol Men,Qualification,34,1695,AHMED Shahzaib,PAK,569-13x
2025 Asian Championship,10M Air Pistol Men,Qualification,35,1800,CHANG Lu,TPE,568-19x
2025 Asian Championship,10M Air Pistol Men,Qualification,36,1604,ALNMSHAN Hamad,KUW,568-18x
2025 Asian Championship,10M Air Pistol Men,Qualification,37,1573,ALSAHLI Naif,KSA,568-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,38,1428,MAKHNYOV Yaroslav,KAZ,568-13x
2025 Asian Championship,10M Air Pistol Men,Qualification,39,1512,BANG Jaehyun,KOR,568-12x
2025 Asian Championship,10M Air Pistol Men,Qualification,40,1681,AL HINAI Salim,OMA,566-8x
2025 Asian Championship,10M Air Pistol Men,Qualification,41,1559,ALAMRI Mohammed Mana M,KSA,564-16x
2025 Asian Championship,10M Air Pistol Men,Qualification,42,1639,CHEAH Zen Hong,MAS,562-15x
2025 Asian Championship,10M Air Pistol Men,Qualification,43,1563,ALDOSARI Safar Mohammed S,KSA,562-11x
2025 Asian Championship,10M Air Pistol Men,Qualification,44,1566,ALMUTAIRI Fahad Faris O,KSA,561-17x
2025 Asian Championship,10M Air Pistol Men,Qualification,45,1644,WAN MUSTAZA Wan Muhamad Syafiq,MAS,560-10x
2025 Asian Championship,10M Air Pistol Men,Qualification,46,1474,MUSAEV Munarbek Useinbekovich,KGZ,559-10x
2025 Asian Championship,10M Air Pistol Men,Qualification,47,1668,PUREVDORJ Tergel,MGL,556-10x
2025 Asian Championship,10M Air Pistol Men,Qualification,48,1473,ERKINBAEV Sanzharbek,KGZ,553-12x
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,1,1064,SU Lianbofan,CHN,36
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,2,1184,ANISH Anish,IND,35
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,3,1532,LEE Jaekyoon,KOR,23
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,4,1551,YOON Seoyeong,KOR,20
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,5,1261,SINGH Adarsh,IND,15
2025 Asian Championship,25M Rapid Fire Pistol Men,Final,6,1515,HONG Sukjin,KOR,11
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,1,1532,LEE Jaekyoon,KOR,585-20x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,2,1261,SINGH Adarsh,IND,585-20x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,3,1064,SU Lianbofan,CHN,583-23x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,4,1184,ANISH Anish,IND,583-21x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,5,1515,HONG Sukjin,KOR,582-14x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,6,1551,YOON Seoyeong,KOR,581-22x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,7,1664,ENKHTAIVAN Davaakhuu,MGL,579-22x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,8,1253,SHEKHAWAT Bhavesh,IND,579-20x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,9,1874,HA Minh Thanh,VIE,578-21x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,10,1068,YAO Jianan,CHN,576-18x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,11,1409,CHIRYUKIN Nikita,KAZ,575-18x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,12,1066,WANG Shiwen,CHN,574-23x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,13,1256,SHEKHAWAT Pradeep Singh,IND,574-22x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,14,1331,YOSHIOKA Dai,JPN,574-18x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,15,1696,BASHIR Ghulam Mustafa,PAK,574-18x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,16,1330,TAKEUCHI Hibiki,JPN,574-17x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,17,1683,AL KHATRI Yousuf Amur Ali,OMA,573-15x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,18,1224,KUMAR Neeraj,IND,570-17x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,19,1638,AMIR HASAN Hasli Izwan,MAS,569-20x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,20,1109,YULIANTO Anang,INA,567-13x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,21,1882,PHAN Cong Minh,VIE,566-11x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,22,1108,SUTEJA Dewa Putu Yadi,INA,563-15x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,23,1883,TRAN CONG Hieu,VIE,561-17x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,24,1881,PHAM Quang Huy,VIE,560-13x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,25,1084,CHEN Haohui,HKG,558-8x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,26,1428,MAKHNYOV Yaroslav,KAZ,557-14x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,27,1455,YUNUSMETOV Ruslan,KAZ,555-10x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,28,1669,SHIRGAL Buyanzaya,MGL,555-9x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,29,1680,AL BALUSHI Muad,OMA,554-18x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,30,1703,TABBASUM Maqbool,PAK,549-12x
2025 Asian Championship,25M Rapid Fire Pistol Men,Qualification,31,1663,ENKHTAIVAN Badamgarav,MGL,549-7x
2025 Asian Championship,10M Air Rifle Men,Final,1,1443,SATPAYEV Islam,KAZ,250.1
2025 Asian Championship,10M Air Rifle Men,Final,2,1061,LU Dingke,CHN,249.8
2025 Asian Championship,10M Air Rifle Men,Final,3,1544,PARK Hajun,KOR,228.7
2025 Asian Championship,10M Air Rifle Men,Final,4,1239,PATIL Rudrankksh Balasaheb,IND,207.6
2025 Asian Championship,10M Air Rifle Men,Final,5,1188,BABUTA Arjun,IND,185.8
2025 Asian Championship,10M Air Rifle Men,Final,6,1058,LI Xianhao,CHN,164.6
2025 Asian Championship,10M Air Rifle Men,Final,7,1328,OKADA Naoya,JPN,144.3
2025 Asian Championship,10M Air Rifle Men,Final,8,1311,NEKOUNAM Amirmohammad,IRI,123.3
2025 Asian Championship,10M Air Rifle Men,Qualification,1,1239,PATIL Rudrankksh Balasaheb,IND,632.3
2025 Asian Championship,10M Air Rifle Men,Qualification,2,1058,LI Xianhao,CHN,632.3
2025 Asian Championship,10M Air Rifle Men,Qualification,3,1443,SATPAYEV Islam,KAZ,631.7
2025 Asian Championship,10M Air Rifle Men,Qualification,4,1188,BABUTA Arjun,IND,631.6
2025 Asian Championship,10M Air Rifle Men,Qualification,5,1311,NEKOUNAM Amirmohammad,IRI,630.4
2025 Asian Championship,10M Air Rifle Men,Qualification,6,1544,PARK Hajun,KOR,630.3
2025 Asian Championship,10M Air Rifle Men,Qualification,7,1328,OKADA Naoya,JPN,629.6
2025 Asian Championship,10M Air Rifle Men,Qualification,8,1061,LU Dingke,CHN,629.5
2025 Asian Championship,10M Air Rifle Men,Qualification,9,1536,LEE Junhwan,KOR,628.6
2025 Asian Championship,10M Air Rifle Men,Qualification,10,1212,JADHAV Kiran Ankush,IND,628.6
2025 Asian Championship,10M Air Rifle Men,Qualification,11,1523,KIM Junghyun,KOR,628.3
2025 Asian Championship,10M Air Rifle Men,Qualification,12,1229,MANE Parth Rakesh,IND,628.2
2025 Asian Championship,10M Air Rifle Men,Qualification,13,1065,WANG Honghao,CHN,627.4
2025 Asian Championship,10M Air Rifle Men,Qualification,14,1234,MORADIYA Smit,IND,627.2
2025 Asian Championship,10M Air Rifle Men,Qualification,15,1667,NYANTAI Bayaraa,MGL,626.8
2025 Asian Championship,10M Air Rifle Men,Qualification,16,1547,SEO Junwon,KOR,626.8
2025 Asian Championship,10M Air Rifle Men,Qualification,17,1306,GHAREBAGHI Hadi,IRI,626.7
2025 Asian Championship,10M Air Rifle Men,Qualification,18,1312,NOROUZIYAN Pourya,IRI,626.2
2025 Asian Championship,10M Air Rifle Men,Qualification,19,1325,HANAKAWA Naoki,JPN,626.2
2025 Asian Championship,10M Air Rifle Men,Qualification,20,1429,MALINOVSKIY Konstantin,KAZ,625.3
2025 Asian Championship,10M Air Rifle Men,Qualification,21,1103,IZZUDDIN Afif,INA,625.3
2025 Asian Championship,10M Air Rifle Men,Qualification,22,1640,HESSLY HAFIZ Haritz Iklil Bin,MAS,624.6
2025 Asian Championship,10M Air Rifle Men,Qualification,23,1558,ALAMMARI Mesfer Aboud S,KSA,624.5
2025 Asian Championship,10M Air Rifle Men,Qualification,24,1808,SUNG Chia-Yen,TPE,623.9
2025 Asian Championship,10M Air Rifle Men,Qualification,25,1879,NGUYEN Tam Quang,VIE,623.4
2025 Asian Championship,10M Air Rifle Men,Qualification,26,1456,YURKOV Yuriy,KAZ,623.0
2025 Asian Championship,10M Air Rifle Men,Qualification,27,1102,GUSTAFIAN Fathur,INA,622.9
2025 Asian Championship,10M Air Rifle Men,Qualification,28,1850,MIRZAJONOV Sukhrobjon,UZB,622.8
2025 Asian Championship,10M Air Rifle Men,Qualification,29,1329,OSHIO Hayato,JPN,622.6
2025 Asian Championship,10M Air Rifle Men,Qualification,30,1445,SHAKHTORIN Nikita,KAZ,622.3
2025 Asian Championship,10M Air Rifle Men,Qualification,31,1826,ALYAMMAHI Salem Mohamed Rashed Khalaf,UAE,622.0
2025 Asian Championship,10M Air Rifle Men,Qualification,32,1019,ALDOSERI Khalid Mohamed Salman Duaij Khalifa,BRN,620.1
2025 Asian Championship,10M Air Rifle Men,Qualification,33,1457,ZAGITOV Ruslan,KAZ,619.8
2025 Asian Championship,10M Air Rifle Men,Qualification,34,1603,ALMUTAIRI Ali,KUW,619.1
2025 Asian Championship,10M Air Rifle Men,Qualification,35,1565,ALHARBI Hussain Ghuwayli G,KSA,618.6
2025 Asian Championship,10M Air Rifle Men,Qualification,36,1685,AL NAABI Salim Ali,OMA,618.5
2025 Asian Championship,10M Air Rifle Men,Qualification,37,1701,KHAN Sulaiman,PAK,618.0
2025 Asian Championship,10M Air Rifle Men,Qualification,38,1679,AL BALUSHI Issam,OMA,617.9
2025 Asian Championship,10M Air Rifle Men,Qualification,39,1823,ALI Ibrahim,UAE,617.7
2025 Asian Championship,10M Air Rifle Men,Qualification,40,1017,ABDULJABBAR Husain,BRN,617.5
2025 Asian Championship,10M Air Rifle Men,Qualification,41,1570,ALOTIBI Bader,KSA,613.4
2025 Asian Championship,10M Air Rifle Men,Qualification,42,1665,ENKHTUVSHIN Sainkhuu,MGL,613.1
2025 Asian Championship,10M Air Rifle Men,Qualification,43,1597,ALHARBI Abdullah,KUW,612.1
2025 Asian Championship,10M Air Rifle Men,Qualification,44,1682,AL KHATRI Hamed Said,OMA,611.7
2025 Asian Championship,10M Air Rifle Men,Qualification,45,1662,DELGERMAA Lkhagvasuren,MGL,609.5
2025 Asian Championship,10M Air Rifle Men,Qualification,46,1023,HAJI Mahmood,BRN,607.4
2025 Asian Championship,10M Air Rifle Men,Qualification,47,1557,ALAJMI Fahad Nasser M,KSA,606.8
2025 Asian Championship,10M Air Rifle Men,Qualification,48,1782,GAYYPOV Kerim,TKM,602.9
2025 Asian Championship,50M Rifle 3 Positions Men,Final,1,1271,TOMAR Aishwary Pratap Singh,IND,462.5
2025 Asian Championship,50M Rifle 3 Positions Men,Final,2,1072,ZHAO Wenyu,CHN,462.0
2025 Asian Championship,50M Rifle 3 Positions Men,Final,3,1328,OKADA Naoya,JPN,448.8
2025 Asian Championship,50M Rifle 3 Positions Men,Final,4,1264,SINGH Chain,IND,435.7
2025 Asian Championship,50M Rifle 3 Positions Men,Final,5,1257,SHEORAN Akhil,IND,424.9
2025 Asian Championship,50M Rifle 3 Positions Men,Final,6,1535,LEE Junho,KOR,413.9
2025 Asian Championship,50M Rifle 3 Positions Men,Final,7,1057,LI Muyuan,CHN,400.9
2025 Asian Championship,50M Rifle 3 Positions Men,Final,8,1059,LIN Feng,CHN,396.2
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,1,1072,ZHAO Wenyu,CHN,587-30x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,2,1328,OKADA Naoya,JPN,585-24x
2025 Asian Championship,50M Rifle 3 Positions Men,Qualification,3,1271,TOMAR Aishwary Pratap Singh,IND,584-28x
